1764191547.519241,14
1764191547.629284,16
1764191547.737208,18
1764191547.844557,13
1764191547.948717,14
1764191548.052817,15
1764191548.158405,17
1764191548.261658,17
1764191548.367760,20
1764191548.473243,18
1764191548.582581,11
1764191548.687047,14
1764191548.800363,15
1764191548.906986,16
1764191549.015862,18
1764191549.125374,19
1764191549.234287,18
1764191549.342752,8
1764191549.458624,11
1764191549.563218,17
1764191549.668121,14
1764191549.777352,16
1764191549.882990,9
1764191549.988874,11
1764191550.095477,14
1764191550.206029,16
1764191550.317040,17
1764191550.427591,17
1764191550.538687,19
1764191550.645149,19
1764191550.753017,10
1764191550.860665,12
1764191550.968828,13
1764191551.079562,15
1764191551.185362,16
1764191551.292602,17
1764191551.403962,20
1764191551.512462,20
1764191551.622091,20
1764191551.730585,9
1764191551.837362,11
1764191551.941701,13
1764191552.045741,15
1764191552.158077,16
1764191552.266963,18
1764191552.377183,19
1764191552.481555,18
1764191552.588177,12
1764191552.692023,16
1764191552.798646,19
1764191552.907580,20
1764191553.024492,17
1764191553.133423,16
1764191553.244547,10
1764191553.352964,12
1764191553.461104,13
1764191553.568778,15
1764191553.676419,16
1764191553.783884,17
1764191553.891360,19
1764191553.998002,17
1764191554.105055,10
1764191554.220261,13
1764191554.323966,20
1764191554.430480,20
1764191554.537503,14
1764191554.642735,16
1764191554.745048,18
1764191554.854562,12
1764191554.964360,12
1764191555.072114,15
1764191555.179595,16
1764191555.284335,17
1764191555.389682,19
1764191555.497902,19
1764191555.605990,18
1764191555.721450,9
1764191555.830891,13
1764191555.939113,14
1764191556.043213,16
1764191556.152117,16
1764191556.257422,18
1764191556.364350,18
1764191556.472542,18
1764191556.585020,15
1764191556.692623,12
1764191556.801337,17
1764191556.906386,18
1764191557.014890,19
1764191557.122003,10
1764191557.232145,5
1764191557.343205,9
1764191557.453899,11
1764191557.564919,12
1764191557.670763,14
1764191557.778096,16
1764191557.887875,16
1764191557.995074,18
1764191558.102889,17
1764191558.214054,20
1764191558.324684,20
1764191558.432354,11
1764191558.539867,13
1764191558.645302,14
1764191558.756134,16
1764191558.864587,18
1764191558.972077,20
1764191559.077316,14
1764191559.190675,13
1764191559.294256,17
1764191559.401662,19
1764191559.518502,20
1764191559.622784,11
1764191559.733900,10
1764191559.839619,10
1764191559.945083,13
1764191560.049535,15
1764191560.157053,16
1764191560.267801,18
1764191560.373108,19
1764191560.478900,20
1764191560.585136,14
1764191560.695380,17
1764191560.800460,19
1764191560.908167,16
1764191561.015852,15
1764191561.126299,8
1764191561.236453,11
1764191561.349684,13
1764191561.459790,15
1764191561.570789,16
1764191561.681941,17
1764191561.791603,20
1764191561.902569,20
1764191562.009271,10
1764191562.117304,12
1764191562.227890,13
1764191562.341510,15
1764191562.448751,16
1764191562.556793,17
1764191562.664228,19
1764191562.769689,19
1764191562.876447,11
1764191562.987123,14
1764191563.099435,17
1764191563.211331,19
1764191563.321405,13
1764191563.429395,17
1764191563.540667,11
1764191563.647239,11
1764191563.755708,12
1764191563.862265,14
1764191563.972116,15
1764191564.076828,17
1764191564.187118,20
1764191564.292159,19
1764191564.401698,11
1764191564.508596,13
1764191564.613720,14
1764191564.722561,15
1764191564.828327,16
1764191564.940019,18
1764191565.049613,19
1764191565.154849,19
1764191565.267822,10
1764191565.371584,12
1764191565.479938,14
1764191565.598244,15
1764191565.703705,18
1764191565.809284,18
1764191565.916348,19
1764191566.026549,20
1764191566.144540,18
1764191566.252140,12
1764191566.368115,15
1764191566.473926,19
1764191566.579075,20
1764191566.689553,12
1764191566.796199,13
1764191566.907780,11
1764191567.015084,13
1764191567.125741,14
1764191567.233493,16
1764191567.349986,17
1764191567.461616,18
1764191567.571202,18
1764191567.676005,20
1764191567.780852,19
1764191567.885528,10
1764191567.995046,17
1764191568.101890,19
1764191568.209548,15
1764191568.317364,15
1764191568.426485,14
1764191568.535780,13
1764191568.643543,14
1764191568.752880,16
1764191568.867954,15
1764191568.976623,18
1764191569.083735,18
1764191569.210232,19
1764191569.313817,10
1764191569.420891,12
1764191569.530854,15
1764191569.646815,16
1764191569.752562,18
1764191569.860978,19
1764191569.969704,19
1764191570.076466,19
1764191570.183398,18
1764191570.287975,11
1764191570.393097,12
1764191570.499973,13
1764191570.608170,14
1764191570.713401,16
1764191570.820961,16
1764191570.928518,19
1764191571.036649,19
1764191571.157743,12
1764191571.269998,19
1764191571.376013,19
1764191571.479345,14
1764191571.585486,12
1764191571.696211,10
1764191571.806478,12
1764191571.915446,13
1764191572.024018,14
1764191572.130939,16
1764191572.236648,18
1764191572.342846,18
1764191572.447764,20
1764191572.554964,20
1764191572.657915,10
1764191572.762706,12
1764191572.874504,14
1764191572.986278,16
1764191573.093435,18
1764191573.202314,18
1764191573.311396,19
1764191573.422523,17
1764191573.530028,15
1764191573.641088,15
1764191573.748374,18
1764191573.867363,20
1764191573.977529,18
1764191574.086183,12
1764191574.192805,11
1764191574.301360,12
1764191574.411328,14
1764191574.522252,16
1764191574.629782,17
1764191574.738600,18
1764191574.845410,19
1764191574.953562,19
1764191575.061006,20
1764191575.174058,12
1764191575.278589,20
1764191575.385201,15
1764191575.493480,18
1764191575.601209,9
1764191575.708188,11
1764191575.818606,13
1764191575.926261,15
1764191576.048536,15
1764191576.158548,17
1764191576.262127,17
1764191576.375839,20
1764191576.486464,19
1764191576.597364,11
1764191576.706964,13
1764191576.817083,14
1764191576.928388,15
1764191577.039795,17
1764191577.148820,18
1764191577.255233,19
1764191577.363448,18
1764191577.472904,11
1764191577.581760,16
1764191577.691399,17
1764191577.799570,18
1764191577.910273,20
1764191578.019967,19
1764191578.142227,18
1764191578.254668,11
1764191578.380425,14
1764191578.488794,13
1764191578.595489,14
1764191578.704503,15
1764191578.815330,17
1764191578.920299,19
1764191579.028264,19
1764191579.135770,9
1764191579.246416,11
1764191579.352723,13
1764191579.457888,15
1764191579.562066,16
1764191579.671757,18
1764191579.779182,18
1764191579.894419,18
1764191580.002000,10
1764191580.118051,11
1764191580.222808,20
1764191580.329413,14
1764191580.441214,17
1764191580.557947,11
1764191580.664184,12
1764191580.772924,13
1764191580.886942,15
1764191580.997332,16
1764191581.106098,17
1764191581.210652,19
1764191581.317218,20
1764191581.426459,20
1764191581.533466,10
1764191581.643608,19
1764191581.750071,19
1764191581.869704,14
1764191581.986015,9
1764191582.098757,9
1764191582.204280,12
1764191582.316904,13
1764191582.426118,14
1764191582.539627,18
1764191582.650239,19
1764191582.758614,20
1764191582.872007,20
1764191582.982475,10
1764191583.095926,12
1764191583.204416,13
1764191583.315222,15
1764191583.426945,17
1764191583.534402,17
1764191583.656093,20
1764191583.762130,19
1764191583.875885,11
1764191583.988853,11
1764191584.097858,12
1764191584.207896,15
1764191584.321319,16
1764191584.427751,17
1764191584.532692,18
1764191584.641550,19
1764191584.749771,13
1764191584.854877,13
1764191584.960969,16
1764191585.067188,19
1764191585.169333,11
1764191585.278486,13
1764191585.401556,14
1764191585.506780,15
1764191585.610482,16
1764191585.717578,17
1764191585.821685,19
1764191585.925716,19
1764191586.033504,8
1764191586.139887,11
1764191586.244518,12
1764191586.356774,14
1764191586.460730,15
1764191586.572442,18
1764191586.676944,20
1764191586.782854,19
1764191586.901753,10
1764191587.009563,16
1764191587.117416,15
1764191587.225724,19
1764191587.333922,20
1764191587.441122,18
1764191587.570094,14
1764191587.688565,10
1764191587.794954,12
1764191587.911137,15
1764191588.020254,16
1764191588.129534,17
1764191588.239038,18
1764191588.348325,18
1764191588.457293,19
1764191588.565055,16
1764191588.669982,12
1764191588.777746,18
1764191588.899256,19
1764191589.005084,15
1764191589.111511,11
1764191589.216079,10
1764191589.326376,13
1764191589.434676,12
1764191589.542019,15
1764191589.647173,16
1764191589.752523,18
1764191589.857858,19
1764191589.967752,19
1764191590.071602,10
1764191590.176946,12
1764191590.280710,13
1764191590.402417,15
1764191590.509873,17
1764191590.618378,19
1764191590.729077,20
1764191590.835931,20
1764191590.941746,19
1764191591.050474,11
1764191591.160952,13
1764191591.266059,14
1764191591.373702,16
1764191591.483162,17
1764191591.591743,17
1764191591.701925,19
1764191591.812068,18
1764191591.919847,15
1764191592.026786,17
1764191592.138844,20
1764191592.248540,18
1764191592.356715,20
1764191592.466252,13
1764191592.576702,9
1764191592.687072,11
1764191592.797511,12
1764191592.906036,15
1764191593.015381,15
1764191593.125685,18
1764191593.233442,19
1764191593.341490,19
1764191593.448395,19
1764191593.559582,10
1764191593.671460,11
1764191593.778739,13
1764191593.888882,14
1764191593.999259,16
1764191594.106712,17
1764191594.217288,20
1764191594.327131,19
1764191594.434461,14
1764191594.545050,16
1764191594.654713,19
1764191594.764824,19
1764191594.875951,15
1764191594.987036,11
1764191595.095238,10
1764191595.206069,12
1764191595.317955,15
1764191595.424716,15
1764191595.531620,17
1764191595.641052,18
1764191595.747104,20
1764191595.852975,20
1764191595.960242,13
1764191596.064677,11
1764191596.168872,20
1764191596.273661,13
1764191596.378179,18
1764191596.488187,9
1764191596.596651,11
1764191596.702426,13
1764191596.812321,14
1764191596.923865,15
1764191597.029578,16
1764191597.133717,17
1764191597.241846,19
1764191597.349788,18
1764191597.456550,11
1764191597.562064,12
1764191597.668384,15
1764191597.774197,17
1764191597.881495,18
1764191597.991210,19
1764191598.098604,20
1764191598.213237,13
1764191598.324460,8
1764191598.431648,11
1764191598.541542,15
1764191598.648923,19
1764191598.759498,20
1764191598.870793,15
1764191598.977017,17
1764191599.085984,17
1764191599.195141,19
1764191599.303852,20
1764191599.429005,19
1764191599.539983,17
1764191599.650993,11
1764191599.755735,13
1764191599.861234,14
1764191599.969508,15
1764191600.075787,17
1764191600.186102,19
1764191600.295681,19
1764191600.410678,10
1764191600.521127,12
1764191600.628383,19
1764191600.735903,14
1764191600.843318,16
1764191600.949593,9
1764191601.057762,5
1764191601.164236,9
1764191601.273183,10
1764191601.379314,12
1764191601.490978,15
1764191601.601249,17
1764191601.712028,17
1764191601.822051,20
1764191601.935227,19
1764191602.038921,10
1764191602.143863,10
1764191602.253615,13
1764191602.358602,16
1764191602.466157,11
1764191602.571123,12
1764191602.676341,13
1764191602.783884,14
1764191602.890399,16
1764191603.002292,19
1764191603.107953,19
1764191603.213416,20
1764191603.320292,12
1764191603.443000,13
1764191603.553402,14
1764191603.661849,16
1764191603.769143,16
1764191603.878053,18
1764191603.994187,18
1764191604.102182,18
1764191604.207407,18
1764191604.315217,20
1764191604.438229,20
1764191604.549143,13
1764191604.661701,8
1764191604.769012,10
1764191604.879104,13
1764191604.990101,14
1764191605.098065,15
1764191605.208522,17
1764191605.318995,18
1764191605.442747,20
1764191605.553502,9
1764191605.663511,10
1764191605.770732,13
1764191605.875788,15
1764191605.983586,16
1764191606.094234,17
1764191606.201543,18
1764191606.309175,20
1764191606.415890,8
1764191606.523765,13
1764191606.630668,17
1764191606.738568,19
1764191606.845452,20
1764191606.957958,17
1764191607.062103,13
1764191607.171449,11
1764191607.278933,12
1764191607.389347,14
1764191607.500376,15
1764191607.607254,17
1764191607.718158,18
1764191607.829475,19
1764191607.949131,19
1764191608.052779,12
1764191608.158952,13
1764191608.265369,20
1764191608.376868,11
1764191608.484377,14
1764191608.588520,16
1764191608.692547,15
1764191608.802845,13
1764191608.910193,14
1764191609.018805,16
1764191609.123377,16
1764191609.234912,18
1764191609.342856,20
1764191609.454017,20
1764191609.558661,11
1764191609.664618,13
1764191609.772583,15
1764191609.879546,15
1764191609.986707,17
1764191610.098604,17
1764191610.206072,19
1764191610.316490,19
1764191610.421408,10
1764191610.526210,17
1764191610.633746,20
1764191610.739579,20
1764191610.844527,12
1764191610.951845,9
1764191611.058020,11
1764191611.164897,14
1764191611.276055,15
1764191611.386494,17
1764191611.493206,18
1764191611.600802,19
1764191611.710103,19
1764191611.821354,19
1764191611.945266,8
1764191612.049142,12
1764191612.157121,14
1764191612.260876,15
1764191612.422257,16
1764191612.533511,17
1764191612.644889,19
1764191612.750582,14
1764191612.855936,15
1764191612.961230,16
1764191613.065685,17
1764191613.172114,20
1764191613.278511,19
1764191613.385496,10
1764191613.507668,9
1764191613.612176,11
1764191613.717342,13
1764191613.821790,13
1764191613.929256,16
1764191614.049971,16
1764191614.157563,18
1764191614.265268,19
1764191614.372332,19
1764191614.478591,19
